"","X","tweet","city","movie","day","Sentiment_Score"
"4226",322,"This Makes the Fight Scene in #CaptainAmerica: #CivilWar Even Better Than ... https://t.co/j4zFsIAWnW #Movies #Movie https://t.co/khgNtwPs4n","Los Angeles","Captain America: Civil War","05.08.2016",0.937322442685984
"4227",323,"https://t.co/m95GWyxsI1 : Captain America: Civil War = Amazing. One of the best if not, the best super hero movie ever.<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.985209009865378
"4228",324,"NEW SHOWCAST!: One big movie and three big guests as we look at ""Captain America: Civil War"" and<U+0085> https://t.co/KQWHCEMfx5","Los Angeles","Captain America: Civil War","05.08.2016",0.894557928186912
"4229",325,"'B' rating for movie; 'A' rating for Robert Downey Jr. And Don Cheadle<ed><U+00AE><U+00B8><ed><U+00BC><U+00AC> <U+0097> watching Captain America: Civil <U+034F>Wa<U+034F>r... https://t.co/48fZr5WsHw","Los Angeles","Captain America: Civil War","05.08.2016",0.957332245847083
"4230",326,"Movie Time with friends :) &lt;3 (@ ArcLight Cinemas for Captain America: Civil War in Sherman Oaks, CA) https://t.co/cLcg08cMuK","Los Angeles","Captain America: Civil War","05.08.2016",0.976329657833318
"4231",327,"RT @otuswise: After a long week, we are breaking away from the office to catch a movie; ""Captain America, Civil War"". It's a... https://t.c<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.712909898770237
"4232",328,"I liked a @YouTube video https://t.co/QEyGzh8lSS Captain America: Civil War - Movie Review","Los Angeles","Captain America: Civil War","05.08.2016",0.891299018326249
"4233",329,"Captain America: Civil War is my new favorite @Marvel movie for sure. Perfect balance of humor, deep story, great characters. <U+2714><U+FE0F><U+2714><U+FE0F><U+2714><U+FE0F>","Los Angeles","Captain America: Civil War","05.08.2016",0.999971334867694
"4234",330,"The captain america civil war movie is amazing <ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB> i would see it like a thousand times more <ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> #TeamCap","Los Angeles","Captain America: Civil War","05.08.2016",0.891324956602712
"4235",331,"After a long week, we are breaking away from the office to catch a movie; ""Captain America, Civil War"". It's a... https://t.co/CIMKytF54t","Los Angeles","Captain America: Civil War","05.08.2016",0.818649838641262
"4236",332,"""Captain America: Civil War"" 8-Bit Trailer Will Make You Dust Off Your #NES https://t.co/tJQG8LRpHk #Movies #Movie https://t.co/O7nICAu9tX","Los Angeles","Captain America: Civil War","05.08.2016",0.378560699835101
"4237",333,"MY OFFICIAL, UNCENSORED AND UNCUT OPINION ON CAPTAIN AMERICA: CIVIL WAR. 

It's a movie I saw, and you probably saw it too.","Los Angeles","Captain America: Civil War","05.08.2016",0.93576146637836
"4238",334,"RT @Lulamaybelle: My Review: <U+0091>CAPTAIN AMERICA: CIVIL WAR<U+0092> <U+0096> Mine Eyes Have Seen the Glory https://t.co/s0EhxXJ8C4 via @FreshFictionTV https<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.680774697016565
"4239",335,"RT @THR: #CaptainAmericaCivilWar: Bucky's comic vs. movie career https://t.co/nitVTJ9XvH https://t.co/6LoIfVF3sX","Los Angeles","Captain America: Civil War","05.08.2016",0.272859864115814
"4240",336,"My Review: <U+0091>CAPTAIN AMERICA: CIVIL WAR<U+0092> <U+0096> Mine Eyes Have Seen the Glory https://t.co/s0EhxXJ8C4 via @FreshFictionTV https://t.co/ei9iU5HD5x","Los Angeles","Captain America: Civil War","05.08.2016",0.559924376049536
"4241",337,"Captain America civil war is the best movie I have ever seen OMG","Los Angeles","Captain America: Civil War","05.08.2016",0.989148642167725
"4242",338,"#CivilWar Friday #BoxOffice Cant Beat #BatmanVSuperman https://t.co/1ezS2ysg8F #Movies #Movie https://t.co/jhHWM86wSK","Los Angeles","Captain America: Civil War","05.08.2016",0.851880843763181
"4243",339,"RT @HeatVisionBlog: 'Captain America: Civil War': The Mystery Behind the Movie's Surprise Reveal https://t.co/DEspkdpPwk https://t.co/BiBsq<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.975067681445883
"4244",340,"Tickets to Captain America: Civil War are sold out everywhere. I ended up watching Batman vs Superman. Still not a bad movie! Not super, tho","Los Angeles","Captain America: Civil War","05.08.2016",0.289398044706485
"4245",341,"Watched Civil War. Great movie! (@ AMC Tustin 14 at The District - @amctheatres for Captain America: Civil War) https://t.co/jMWo6KbPPb","Los Angeles","Captain America: Civil War","05.08.2016",0.994560755464987
"4246",342,"What @CommonSense says about Captain America: Civil War for kids: https://t.co/NYflKCa93q","Los Angeles","Captain America: Civil War","05.08.2016",0.43175303234718
"4247",343,"I liked a @YouTube video from @creaturehub https://t.co/MeHm9VzuDz Captain America: Civil War | Movie Night","Los Angeles","Captain America: Civil War","05.08.2016",0.904270646622856
"4248",344,"RT @TheJustinXavier: Captain America: Civil War is the most balanced Avengers movie that we've gotten yet. I loved every second. #avengers<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.963790095161095
"4249",345,"Saturday Morning Movie Viewing: Captain America: Civil War (again). (@ ArcLight Cinemas in Los Angeles, CA) https://t.co/KjGCGSxBUz","Los Angeles","Captain America: Civil War","05.08.2016",0.743874391403236
"4250",346,"Captain America : Civil War was not what I expected but still a good movie","Los Angeles","Captain America: Civil War","05.08.2016",0.913362729142633
"4251",347,"I liked a @YouTube video from @creaturehub https://t.co/5vV772Q1O8 Captain America: Civil War | Movie Night","Los Angeles","Captain America: Civil War","05.08.2016",0.922223184553251
"4252",348,"20 burning questions you're sure to have after watching Captain America: Civil War. https://t.co/CxqBJobVnp https://t.co/uhy6CQ3G5e","Los Angeles","Captain America: Civil War","05.08.2016",0.912460135386249
"4253",349,"RT HeatVisionBlog: 'Captain America: Civil War': The Mystery Behind the Movie's Surprise Reveal <U+0085> https://t.co/c4n6cqIxfj","Los Angeles","Captain America: Civil War","05.08.2016",0.96240272884474
"4254",350,"RT @screenjunkies: Here is the official spoiler free @CaptainAmerica #CivilWar review by @MurrellDan 
https://t.co/dqQL29NdfY https://t.co/<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.0515828738416804
"4255",351,"RT HeatVisionBlog: 'Captain America: Civil War': The Mystery Behind the Movie's Surprise Reveal <U+0085> https://t.co/OgsFQcPyWA","Los Angeles","Captain America: Civil War","05.08.2016",0.967470032861128
"4256",352,"I liked a @YouTube video https://t.co/eIkI35wQBm Captain America Civil War - Movie Review","Los Angeles","Captain America: Civil War","05.08.2016",0.861725913984271
"4257",353,"Re: Captain America: Civil War 

There's a scene in the movie where they show a teenage Tony Stark and Robert... https://t.co/vUXSqb7qMz","Los Angeles","Captain America: Civil War","05.08.2016",0.486342682381569
"4258",354,"RT @ScienceFiction: What did you think of #CaptainAmericaCivilWar? ICYMI, here's our review: https://t.co/BaxOBiY5En","Los Angeles","Captain America: Civil War","05.08.2016",0.301820806783376
"4259",355,"Watch Captain America: Civil War  Full Movie https://t.co/yIhUjYlxvX https://t.co/QWC1rRlg3N","Los Angeles","Captain America: Civil War","05.08.2016",0.511692438651551
"4260",356,"Captain America Civil war was a great movie","Los Angeles","Captain America: Civil War","05.08.2016",0.990620215385708
"4261",357,"#CaptainAmericaCivilWar is the hero v. hero movie we've been waiting for, says @chervillain https://t.co/glnEmA2kGU https://t.co/i8cgAX0bxN","Los Angeles","Captain America: Civil War","05.08.2016",0.650547994693173
"4262",358,"RT @Shockuhfy: About to watch the movie Captain America : Civil War. <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>","Los Angeles","Captain America: Civil War","05.08.2016",0.591734093523504
"4263",359,"RT @Shockuhfy: Captain America : Civil War was a great movie. I loved it, I give it a 10/10. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>","Los Angeles","Captain America: Civil War","05.08.2016",0.999591192114547
"4264",360,"CAPTAIN #AMERICA: CIVIL #WAR Goes 8-Bit In New Parody Trailer https://t.co/vNCon6PBSM #Movies #Movie https://t.co/Gzqi243d96","Los Angeles","Captain America: Civil War","05.08.2016",0.652894095230996
"4265",361,"When I contemplated seeing Captain America: Civil War, Angry Birds won and here's why. https://t.co/BNxyXbolf5","Los Angeles","Captain America: Civil War","05.08.2016",0.224357380439182
"4266",362,"What did you think of #CaptainAmericaCivilWar? ICYMI, here's our review: https://t.co/BaxOBiY5En","Los Angeles","Captain America: Civil War","05.08.2016",0.285976046517982
"4267",363,"Movie Talk: 'Captain America: Civil War' Video Spoiler Review https://t.co/yagXR1IdGH","Los Angeles","Captain America: Civil War","05.08.2016",0.91505713987339
"4268",364,"I didn't realize Civil War was a Captain America film until it ended and they flashed the title card. I liked it as an iron man movie. #duh","Los Angeles","Captain America: Civil War","05.08.2016",0.731733017198322
"4269",365,"I heard that Captain America <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> Civil War <ed><U+00A0><U+00BC><ed><U+00BE><U+00A6> was
5 Star <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> Movie... Definitely going to see it tonight","Los Angeles","Captain America: Civil War","05.08.2016",0.847928950272442
"4270",366,"Great movie. Love that my James Buchanan is named after #jamesbuchananbarnes <U+0097> excited for Marvel's Captain America: Civil War","Los Angeles","Captain America: Civil War","05.08.2016",0.996997029840092
"4271",367,"I keep forgetting it's called 'Captain America' Civil War because it's an amazing Avengers movie. My emotions!","Los Angeles","Captain America: Civil War","05.08.2016",0.987150545910889
"4272",368,"RT @CBR: REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hype"" https://t.co/8LxJR2Icdo https://t.co/D4JZgWLGxn","Los Angeles","Captain America: Civil War","05.08.2016",0.809119401889549
"4273",369,"The Truth About #CaptainAmerica: #CivilWar https://t.co/E9huA3RqqZ #Movies #Movie https://t.co/hhhhvJcb4I","Los Angeles","Captain America: Civil War","05.08.2016",0.506918742701384
"4274",370,"<U+0091>Captain America: Civil War<U+0092> #BoxOffice Opening Set for $180 Million https://t.co/oDceaPkLMA #Movies #Movie https://t.co/qJozCAl5Kv","Los Angeles","Captain America: Civil War","05.08.2016",0.807357246717452
"4275",371,"RT @MoviewebVideos: Captain America: Civil War: TV Spot: Steve Rogers https://t.co/ZBxhqqGoDT #Movies https://t.co/DspeewhjVb","Los Angeles","Captain America: Civil War","05.08.2016",0.541251780936019
"4276",372,"From @DisneyInsider<U+2192> What Makes Captain America: Civil War the Most Epic Marvel Movie Yet https://t.co/auComIQyVA #Disney news.","Los Angeles","Captain America: Civil War","05.08.2016",0.955357575578034
"4277",373,"RT @HeatVisionBlog: 'Captain America: Civil War': The Comic vs. the Movie https://t.co/UMlPFW3yU4 https://t.co/Ve1wEI9nRX","Los Angeles","Captain America: Civil War","05.08.2016",0.82432393083509
"4278",374,"RT @THR: #CaptainAmericaCivilWar: The mystery behind the movie's surprise reveal (Warning: spoilers) https://t.co/Y4eNVT78lJ","Los Angeles","Captain America: Civil War","05.08.2016",0.815669728394713
"4279",375,"RT @HeatVisionBlog: 'Captain America: Civil War': Bucky's Comic vs. Movie Career https://t.co/F0nt4CcVF0 https://t.co/uafUATlb6x","Los Angeles","Captain America: Civil War","05.08.2016",0.702073638201646
"4280",376,"RT @YGAaronWilson: I liked a @YouTube video from @lexthomas21 https://t.co/f9XFekw1b9 Marvel's Captain America: Civil War - Movie Review (L<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.700711605822038
"4281",377,"I liked a @YouTube video https://t.co/7iUAmH1N9Z Captain America: Civil War - Movie Review","Los Angeles","Captain America: Civil War","05.08.2016",0.852701618862789
"4282",378,"<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> Movie #47 - Captain America: Civil War https://t.co/1kDZhVqcHy","Los Angeles","Captain America: Civil War","05.08.2016",0.408140720358047
"4283",379,"RT @MovieHoppers: Captain America: Civil War- Movie Review/Epic or Not....IN HD: https://t.co/PqL6zShYlR via @YouTube","Los Angeles","Captain America: Civil War","05.08.2016",0.757794961305201
"4284",380,"RT @BakerKilam: Captain America Civil War was a GREAT MOVIE! This is a MUST SEE MOVIE!!!","Los Angeles","Captain America: Civil War","05.08.2016",0.999646911010345
"4285",381,"Captain America: Civil War is the most balanced Avengers movie that we've gotten yet. I loved every second. #avengers #marvel #civilwar","Los Angeles","Captain America: Civil War","05.08.2016",0.985717387908067
"4286",382,"Captain America Civil War was a GREAT MOVIE! This is a MUST SEE MOVIE!!!","Los Angeles","Captain America: Civil War","05.08.2016",0.999952044004787
"4287",383,"Captain America: Civil War might be the best Marvel movie so far? <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00BA><U+0081>","Los Angeles","Captain America: Civil War","05.08.2016",0.963421762078689
"4288",384,"Captain America: Civil War was exactly that, a captain america movie #notafan","Los Angeles","Captain America: Civil War","05.08.2016",0.932898593603394
"4289",385,"Captain America Civil War is a freaking good ass movie! I loved it <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+008C>","Los Angeles","Captain America: Civil War","05.08.2016",0.989020768333819
"4290",386,"RT @charliea6_: CAPTAIN AMERICA: CIVIL WAR GREATEST SUPERHERO MOVIE EVER MADE IDC IDC IDC","Los Angeles","Captain America: Civil War","05.08.2016",0.940865183064918
"4291",387,"CAPTAIN AMERICA: CIVIL WAR GREATEST SUPERHERO MOVIE EVER MADE IDC IDC IDC","Los Angeles","Captain America: Civil War","05.08.2016",0.960358821485439
"4292",388,"RT @enews: 20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet https://t.co/QMpkFJ7ejF","Los Angeles","Captain America: Civil War","05.08.2016",0.944558273035752
"4293",389,"Me ha gustado un v<ed>deo de @YouTube (https://t.co/SkXmCSbwZH - Captain America Civil War Movie Review).","Los Angeles","Captain America: Civil War","05.08.2016",0.906563171138631
"4294",390,"RT @theeddieike: Captain America civil war is arguably the greatest superhero movie of all time","Los Angeles","Captain America: Civil War","05.08.2016",0.908119347074684
"4295",391,"CWEB - Photos and Movie Review's of Captain America: Civil War Rating (5/10)
https://t.co/2cWZcmwxas","Los Angeles","Captain America: Civil War","05.08.2016",0.720084035757947
"4296",392,"RT @Thejohnnnyboy: WHY WAS CAPTAIN AMERICA: CIVIL WAR THE BEST MARVEL MOVIE I'VE EVER SEEN OMG IT WAS SO GOOD","Los Angeles","Captain America: Civil War","05.08.2016",0.931327447694265
"4297",393,"Just saw the new Captain America: Civil War. Great movie. Can't wait for more","Los Angeles","Captain America: Civil War","05.08.2016",0.99702152259194
"4298",394,"RT @slashfilm: 'Captain America: Civil War' Trailer Remix Imagines If the Movie Came Out In 1995 https://t.co/M31Z4NBLNQ https://t.co/bzQPn<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.407528688477296
"4299",395,"Captain America Civil war was the best movie ever !!","Los Angeles","Captain America: Civil War","05.08.2016",0.981787671531248
"4300",396,"RT @JeffreyLDP: Captain America: Civil War was awesome! Enjoyed and had fun watching the movie. #TeamCap","Los Angeles","Captain America: Civil War","05.08.2016",0.988243110704907
"4301",397,"Captain America: Civil War was awesome! Enjoyed and had fun watching the movie. #TeamCap","Los Angeles","Captain America: Civil War","05.08.2016",0.993999724871773
"4302",398,"RT HeatVisionBlog: 'Captain America: Civil War': The Comic vs. the Movie https://t.co/HttKPVWtDs https://t.co/lduOWV9quf","Los Angeles","Captain America: Civil War","05.08.2016",0.794782318138035
"4303",399,"RT HeatVisionBlog: 'Captain America: Civil War': The Comic vs. the Movie https://t.co/vvTfNlm3xz https://t.co/OCiilpg5L8","Los Angeles","Captain America: Civil War","05.08.2016",0.789645091950808
